Element ID;X;Y;Z
2513333;-1.057;24.126;2433.76
2513334;-1.204;22.963;2433.76
2513335;-1.057;23.209;2433.76
2513336;-1.204;56.525;2433.76
2513337;-1.057;56.772;2433.76
2513338;-1.204;57.935;2433.76
2513339;-1.057;57.689;2433.76
2513340;-1.204;74.716;2433.76
2513341;-1.057;74.47;2433.76
2513342;-31.782;74.716;2433.76
2513343;-31.929;74.47;2433.76
2513344;-31.782;57.935;2433.76
717712;0.0;0.0;-500.05
2513345;-31.929;57.689;2433.76
2513346;-31.782;56.525;2433.76
2513347;-31.929;56.772;2433.76
2513349;-70.906;25.126;2452.133
2513350;-71.053;24.88;2452.133
2513351;-54.124;25.126;2452.133
2513352;-54.271;24.88;2452.133
2513353;-53.009;25.126;2452.133
2513354;-52.862;24.88;2452.133
2513355;-70.906;-5.745;2452.133
2513356;-71.053;-5.499;2452.133
2513357;-54.124;-5.745;2452.133
2513358;-54.271;-5.499;2452.133
2513359;-53.009;-5.745;2452.133
2513360;-52.862;-5.499;2452.133
2513361;-20.561;-5.745;2452.133
2513362;-20.708;-5.499;2452.133
2513363;-19.446;-5.745;2452.133
2513364;-19.299;-5.499;2452.133
2513365;-1.204;24.372;2452.133
2513366;-1.057;24.126;2452.133
2513367;-1.204;22.963;2452.133
2513368;-1.057;23.209;2452.133
2513369;-1.204;56.525;2452.133
2513370;-1.057;56.772;2452.133
2513371;-1.204;57.935;2452.133
2513372;-1.057;57.689;2452.133
2513373;-1.204;74.716;2452.133
2513374;-1.057;74.47;2452.133
2513375;-31.782;74.716;2452.133
2513376;-31.929;74.47;2452.133
2513377;-31.782;57.935;2452.133
2513378;-31.929;57.689;2452.133
2513379;-31.782;56.525;2452.133
2513380;-31.929;56.772;2452.133
2513382;-70.906;25.126;2461.319
2513383;-71.053;24.88;2461.319
2513384;-54.124;25.126;2461.319
2513385;-54.271;24.88;2461.319
2513386;-53.009;25.126;2461.319
2513387;-52.862;24.88;2461.319
2513388;-70.906;-5.745;2461.319
2513389;-71.053;-5.499;2461.319
2552948;-13.163;76.21;2429.003
2513390;-54.124;-5.745;2461.319
2552953;-12.326;76.21;2429.003
2513391;-54.271;-5.499;2461.319
2552954;-13.163;76.21;2424.573
2552955;-14.0;76.21;2428.264
2552956;-13.688;76.21;2431.955
2513392;-53.009;-5.745;2461.319
2513393;-52.862;-5.499;2461.319
2552962;-12.851;76.21;2433.432
2552967;-13.376;76.21;2432.694
2513394;-20.561;-5.745;2461.319
2513395;-20.708;-5.499;2461.319
2513396;-19.446;-5.745;2461.319
2513397;-19.299;-5.499;2461.319
2513398;-1.204;24.372;2461.319
2513399;-1.057;24.126;2461.319
2513400;-1.204;22.963;2461.319
2513401;-1.057;23.209;2461.319
2513402;-1.204;56.525;2461.319
2553010;-19.823;76.21;2429.003
2513403;-1.057;56.772;2461.319
2513404;-1.204;57.935;2461.319
2553015;-20.66;76.21;2429.003
2553016;-19.823;76.21;2424.573
2553017;-18.986;76.21;2428.264
2513405;-1.057;57.689;2461.319
2553018;-20.135;76.21;2433.432
2513406;-1.204;74.716;2461.319
2553024;-19.61;76.21;2432.694
2553030;-19.298;76.21;2431.955
2513407;-1.057;74.47;2461.319
2513408;-31.782;74.716;2461.319
2513409;-31.929;74.47;2461.319
2513410;-31.782;57.935;2461.319
2513411;-31.929;57.689;2461.319
2513412;-31.782;56.525;2461.319
2513413;-31.929;56.772;2461.319
2513415;-70.906;25.126;2470.505
2513416;-71.053;24.88;2470.505
2513417;-54.124;25.126;2470.505
2513418;-54.271;24.88;2470.505
2513419;-53.009;25.126;2470.505
2513420;-52.862;24.88;2470.505
2513421;-70.906;-5.745;2470.505
2513422;-71.053;-5.499;2470.505
2513423;-54.124;-5.745;2470.505
2513424;-54.271;-5.499;2470.505
2513425;-53.009;-5.745;2470.505
2513426;-52.862;-5.499;2470.505
2513427;-20.561;-5.745;2470.505
2513428;-20.708;-5.499;2470.505
2513429;-19.446;-5.745;2470.505
2513430;-19.299;-5.499;2470.505
2513431;-1.204;24.372;2470.505
2513432;-1.057;24.126;2470.505
2513433;-1.204;22.963;2470.505
2513434;-1.057;23.209;2470.505
2513435;-1.204;56.525;2470.505
2513436;-1.057;56.772;2470.505
2513437;-1.204;57.935;2470.505
2513438;-1.057;57.689;2470.505
2513439;-1.204;74.716;2470.505
2513440;-1.057;74.47;2470.505
2513441;-31.782;74.716;2470.505
2513442;-31.929;74.47;2470.505
2513443;-31.782;57.935;2470.505
2513444;-31.929;57.689;2470.505
2513445;-31.782;56.525;2470.505
2513446;-31.929;56.772;2470.505
2513448;-70.906;25.126;2479.692
2513449;-71.053;24.88;2479.692
2513450;-54.124;25.126;2479.692
2513451;-54.271;24.88;2479.692
2513452;-53.009;25.126;2479.692
2513453;-52.862;24.88;2479.692
2513454;-70.906;-5.745;2479.692
2513455;-71.053;-5.499;2479.692
2513456;-54.124;-5.745;2479.692
2383199;-11.129;82.402;2461.319
2513457;-54.271;-5.499;2479.692
2513458;-53.009;-5.745;2479.692
2513459;-52.862;-5.499;2479.692
2383202;-0.351;82.517;2461.319
2513460;-20.561;-5.745;2479.692
2383203;-12.475;89.062;2461.319
2513461;-20.708;-5.499;2479.692
2383204;-12.975;87.743;2461.319
2513462;-19.446;-5.745;2479.692
2383205;-12.523;89.062;2461.319
2513463;-19.299;-5.499;2479.692
2383206;-13.024;87.791;2461.319
2513464;-1.204;24.372;2479.692
2383207;-0.351;65.465;2461.319
2513465;-1.057;24.126;2479.692
2383208;-1.68;61.389;2461.319
2513466;-1.204;22.963;2479.692
2383209;-12.179;58.559;2461.319
2513467;-1.057;23.209;2479.692
2383210;-12.851;59.428;2461.319
2513468;-1.204;56.525;2479.692
2383211;-11.129;65.621;2461.319
2513469;-1.057;56.772;2479.692
2513470;-1.204;57.935;2479.692
2513471;-1.057;57.689;2479.692
2513472;-1.204;74.716;2479.692
2513473;-1.057;74.47;2479.692
2513474;-31.782;74.716;2479.692
2513475;-31.929;74.47;2479.692
2513476;-31.782;57.935;2479.692
2513477;-31.929;57.689;2479.692
2513478;-31.782;56.525;2479.692
2513479;-31.929;56.772;2479.692
2513481;-70.906;25.126;2488.878
2513482;-71.053;24.88;2488.878
2513483;-54.124;25.126;2488.878
2513484;-54.271;24.88;2488.878
2383243;-0.351;15.432;2461.319
2291728;0.0;0.0;-500.05
2383330;-71.677;14.005;2461.319
2383331;-72.546;13.332;2461.319
2383336;-85.399;13.709;2461.319
2383337;-84.079;13.209;2461.319
2383339;-84.128;13.16;2461.319
2383341;-61.801;25.832;2461.319
2383342;-57.725;24.504;2461.319
2383343;-54.895;14.005;2461.319
2383344;-55.765;13.332;2461.319
2383346;-66.075;17.146;2461.319
2383347;-61.957;20.788;2461.319
2383348;-62.072;25.832;2461.319
2383349;-68.617;13.709;2461.319
2383350;-67.298;13.209;2461.319
2383351;-68.617;13.66;2461.319
2383354;-45.332;25.832;2461.319
2383355;-49.408;24.504;2461.319
2383356;-52.238;14.005;2461.319
2383358;-45.176;15.055;2461.319
2383360;-45.176;20.788;2461.319
2383361;-45.061;25.832;2461.319
2423031;-46.409;40.525;0.017
2383362;-38.516;13.709;2461.319
2383363;-39.835;13.209;2461.319
2383364;-38.516;13.66;2461.319
2383365;-39.787;13.16;2461.319
2383367;-26.483;29.507;2461.319
2383368;-19.298;64.44;2461.319
2423067;-42.863;22.673;2429.134
2383369;-19.298;47.97;2461.319
2383370;-13.688;64.44;2461.319
2383371;-26.787;57.23;2461.319
2383372;-36.785;33.985;2461.319
2383373;-31.536;38.185;2461.319
2383374;-31.536;40.449;2461.319
2383375;-65.804;27.702;2461.319
2383376;-82.586;27.702;2461.319
2383377;-87.13;19.804;2461.319
2383378;-78.443;12.496;2461.319
2383379;-71.529;12.332;2461.319
2383380;-70.348;20.099;2461.319
2383408;-70.348;-0.718;2461.319
2383413;-5.297;40.449;2461.319
2383418;-28.96;17.991;2461.319
2383433;-5.789;57.23;2461.319
2292704;0.0;0.0;-500.05
2292714;0.0;0.0;-500.05
2292724;0.0;0.0;-500.05
2292734;0.0;0.0;-500.05
2292744;0.0;0.0;-500.05
2292754;0.0;0.0;-500.05
2292764;0.0;0.0;-500.05
2423840;-26.606;90.793;2415.387
2423841;-34.505;86.249;2415.387
2423842;-19.298;82.583;2415.387
2423843;-32.635;82.246;2415.387
2423844;-31.306;78.17;2415.387
2423845;-26.901;74.012;2415.387
2423846;-20.807;75.34;2415.387
2423847;-19.823;76.21;2415.387
2423848;-22.351;82.402;2415.387
2423849;-24.933;86.52;2415.387
2423850;-28.084;82.402;2415.387
2423851;-32.635;82.517;2415.387
2423852;-20.511;88.816;2415.387
2423853;-20.011;87.251;2415.387
2423854;-20.463;88.816;2415.387
2423855;-19.963;87.299;2415.387
2423856;-32.635;65.465;2415.387
2423857;-31.306;61.389;2415.387
2423858;-20.807;58.559;2415.387
2423859;-20.135;59.428;2415.387
2423860;-22.349;65.621;2415.387
2423861;-24.933;69.738;2415.387
2423862;-28.083;65.621;2415.387
2423863;-32.635;65.736;2415.387
2423864;-20.511;72.035;2415.387
2423865;-20.011;70.469;2415.387
2423866;-20.463;72.035;2415.387
2423867;-19.963;70.517;2415.387
2423868;-32.635;48.995;2415.387
2423869;-31.306;53.072;2415.387
2423870;-20.807;55.901;2415.387
2423871;-20.135;55.032;2415.387
2423872;-22.349;48.839;2415.387
2423873;-24.933;44.722;2415.387
2423874;-28.083;48.839;2415.387
2423875;-32.635;48.724;2415.387
2423876;-20.511;42.425;2415.387
2423877;-20.011;43.991;2415.387
2423878;-20.463;42.425;2415.387
2423879;-19.963;43.943;2415.387
2423880;-0.351;82.246;2415.387
2423881;-1.68;78.17;2415.387
2423882;-12.179;75.34;2415.387
2423883;-13.163;76.21;2415.387
2423884;-10.715;82.402;2415.387
2423885;-8.053;86.434;2415.387
2423886;-4.981;82.402;2415.387
2423887;-0.351;82.517;2415.387
2423888;-12.475;88.816;2415.387
2423889;-12.975;87.251;2415.387
2423890;-12.523;88.816;2415.387
2423891;-13.024;87.299;2415.387
2423892;-0.351;65.465;2415.387
2423893;-1.68;61.389;2415.387
2423894;-12.179;58.559;2415.387
2423895;-12.851;59.428;2415.387
2423896;-10.629;65.621;2415.387
2423897;-8.053;69.738;2415.387
2423898;-4.895;65.621;2415.387
2423899;-0.351;65.736;2415.387
2423900;-12.475;72.035;2415.387
2423901;-12.975;70.469;2415.387
2423902;-12.523;72.035;2415.387
2423903;-13.024;70.517;2415.387
2423904;-0.351;48.995;2415.387
2423905;-1.68;53.072;2415.387
2423906;-12.179;55.901;2415.387
2423907;-12.851;55.032;2415.387
2423908;-10.633;48.839;2415.387
2423909;-8.053;44.722;2415.387
2423910;-4.9;48.839;2415.387
2423911;-0.351;48.724;2415.387
2423912;-12.475;42.425;2415.387
2423913;-12.975;43.991;2415.387
2423914;-12.523;42.425;2415.387
2423915;-13.024;43.943;2415.387
2423916;-0.351;31.902;2415.387
2423917;-1.68;27.826;2415.387
2423918;-12.179;24.996;2415.387
2423919;-12.851;25.865;2415.387
2423920;-10.637;32.058;2415.387
2423921;-8.053;36.175;2415.387
2423922;-4.903;32.058;2415.387
2423923;-0.351;32.173;2415.387
2423924;-12.475;38.472;2415.387
2423925;-12.975;36.906;2415.387
2423926;-12.523;38.472;2415.387
2423927;-13.024;36.954;2415.387
2423928;-0.351;15.432;2415.387
2423929;-1.68;19.509;2415.387
2423930;-12.179;22.338;2415.387
2423931;-12.851;21.469;2415.387
2423932;-10.635;15.276;2415.387
2423933;-8.053;11.159;2415.387
2423934;-4.902;15.276;2415.387
2423935;-0.351;15.161;2415.387
2423936;-12.475;8.862;2415.387
2423937;-12.975;10.428;2415.387
2423938;-12.523;8.862;2415.387
2423939;-13.024;10.38;2415.387
2292864;0.0;0.0;-500.05
2423948;-11.769;-6.451;2415.387
2423949;-15.845;-5.122;2415.387
2423950;-18.675;5.376;2415.387
2423951;-17.805;6.049;2415.387
2423952;-11.613;3.833;2415.387
2423953;-7.495;1.251;2415.387
2423954;-11.613;-1.901;2415.387
2423955;-11.498;-6.451;2415.387
2423956;-5.199;5.672;2415.387
2423957;-6.765;6.173;2415.387
2423958;-5.199;5.721;2415.387
2423959;-6.716;6.221;2415.387
2423961;-28.238;-6.451;2415.387
2423962;-24.162;-5.122;2415.387
2423963;-21.332;5.376;2415.387
2423964;-22.202;6.049;2415.387
2423965;-28.394;3.834;2415.387
2423966;-32.512;1.251;2415.387
2423967;-28.394;-1.899;2415.387
2423968;-28.509;-6.451;2415.387
2423969;-34.808;5.672;2415.387
2423970;-33.243;6.173;2415.387
2423971;-34.808;5.721;2415.387
2423972;-33.291;6.221;2415.387
2423974;-45.332;-6.451;2415.387
2423975;-49.408;-5.122;2415.387
2423976;-52.238;5.376;2415.387
2423977;-51.368;6.049;2415.387
2423978;-45.176;3.834;2415.387
2423979;-41.058;1.251;2415.387
2423980;-45.176;-1.899;2415.387
2423981;-45.061;-6.451;2415.387
2423982;-38.762;5.672;2415.387
2423983;-40.328;6.173;2415.387
2423984;-38.762;5.721;2415.387
2423985;-40.279;6.221;2415.387
2423987;-61.801;-6.451;2415.387
2423988;-57.725;-5.122;2415.387
2423989;-54.895;5.376;2415.387
2423990;-55.765;6.049;2415.387
2423991;-61.957;3.834;2415.387
2423992;-66.075;1.251;2415.387
2423993;-61.957;-1.899;2415.387
2423994;-62.072;-6.451;2415.387
2423995;-68.371;5.672;2415.387
2423996;-66.806;6.173;2415.387
2423997;-68.371;5.721;2415.387
2423998;-66.854;6.221;2415.387
2424000;-78.583;-6.451;2415.387
2424001;-74.506;-5.122;2415.387
2424002;-71.677;5.376;2415.387
2424004;-78.739;3.834;2415.387
2424005;-82.856;1.251;2415.387
2424006;-78.739;-1.899;2415.387
2424007;-78.854;-6.451;2415.387
2424008;-85.153;5.672;2415.387
2424009;-83.587;6.173;2415.387
2424010;-85.153;5.721;2415.387
2424011;-83.635;6.221;2415.387
2424013;-78.583;25.832;2415.387
2424014;-74.506;24.504;2415.387
2424015;-71.677;14.005;2415.387
2424016;-72.546;13.332;2415.387
2424017;-78.739;15.547;2415.387
2424018;-82.856;18.131;2415.387
2424019;-78.739;21.28;2415.387
2424020;-78.854;25.832;2415.387
2424021;-85.153;13.709;2415.387
2424022;-83.587;13.209;2415.387
2424023;-85.153;13.66;2415.387
2424024;-83.635;13.16;2415.387
2424026;-61.801;25.832;2415.387
2424027;-57.725;24.504;2415.387
2424028;-54.895;14.005;2415.387
2424029;-55.765;13.332;2415.387
2424030;-61.957;15.547;2415.387
2424031;-66.075;18.131;2415.387
2424032;-61.957;21.28;2415.387
2424033;-62.072;25.832;2415.387
2424034;-68.371;13.709;2415.387
2424035;-66.806;13.209;2415.387
2424036;-68.371;13.66;2415.387
2424037;-66.854;13.16;2415.387
2424039;-45.332;25.832;2415.387
2424040;-49.408;24.504;2415.387
2424041;-52.238;14.005;2415.387
2424042;-51.368;13.332;2415.387
2424043;-45.176;15.883;2415.387
2424044;-41.214;19.115;2415.387
2424045;-45.061;25.832;2415.387
2424046;-38.516;13.709;2415.387
2424047;-39.835;13.209;2415.387
2424048;-38.36;13.66;2415.387
2424049;-39.787;13.16;2415.387
2424051;-26.483;29.507;2415.387
2424052;-19.298;64.44;2415.387
2424053;-19.298;47.97;2415.387
2424054;-13.688;64.44;2415.387
2424055;-27.033;57.23;2415.387
2424056;-36.785;33.985;2415.387
2424057;-31.536;38.185;2415.387
2424058;-31.536;40.449;2415.387
2424059;-65.804;27.702;2415.387
2424060;-82.586;27.702;2415.387
2424061;-87.13;19.804;2415.387
2424062;-78.443;12.496;2415.387
2424063;-71.529;12.332;2415.387
2424064;-70.348;20.099;2415.387
2424065;-54.813;12.496;2415.387
2424066;-53.567;20.066;2415.387
2424067;-36.785;23.503;2415.387
2424068;-36.785;16.498;2415.387
2424069;-87.13;-0.423;2415.387
2424070;-77.574;6.886;2415.387
2424072;-53.567;6.886;2415.387
2424073;-65.804;-8.321;2415.387
2424074;-32.397;-8.321;2415.387
2424075;-3.222;0.119;2415.387
2424076;-29.264;6.886;2415.387
2424077;-21.185;7.05;2415.387
2424078;-18.822;7.05;2415.387
2424079;-0.852;6.886;2415.387
2424080;-11.908;6.886;2415.387
2424081;-13.688;14.407;2415.387
2424082;-13.688;32.927;2415.387
2424083;-13.688;47.97;2415.387
2424084;-13.688;82.509;2415.387
2424085;-13.852;75.193;2415.387
2424086;-19.298;36.823;2415.387
2424087;-22.891;32.525;2415.387
2424088;-19.298;24.307;2415.387
2424089;-22.891;24.684;2415.387
2424090;-36.785;-1.292;2415.387
2424091;-53.567;-1.013;2415.387
2424092;-70.348;-0.718;2415.387
2424093;1.519;9.732;2415.387
2424094;1.519;44.993;2415.387
2424095;1.519;86.249;2415.387
2424096;-6.38;90.793;2415.387
2424097;-5.297;40.449;2415.387
2424098;-5.707;23.667;2415.387
2424099;-20.004;-1.144;2415.387
2424101;-31.733;20.501;2415.387
2424102;-29.059;17.991;2415.387
2424103;-31.273;17.811;2415.387
2424104;-31.191;13.652;2415.387
2424105;-26.598;15.202;2415.387
2424106;-21.546;14.366;2415.387
2424107;-28.484;16.597;2415.387
2424108;-26.483;15.842;2415.387
2424109;-19.134;14.218;2415.387
2424110;-34.505;44.993;2415.387
2424111;-82.586;-8.321;2415.387
2424112;-6.085;74.012;2415.387
2424113;-32.241;30.655;2415.387
2424114;-31.634;27.67;2415.387
2424115;-31.027;30.655;2415.387
2424116;-31.634;33.641;2415.387
2424117;-5.543;57.23;2415.387
2424118;-36.9;-9.453;0.0
2424119;-25.163;12.332;2415.387
2424120;-41.173;-8.321;2415.387
2424121;-7.61;-8.321;2415.387
2424122;-41.329;27.702;2415.387
2424123;-36.9;28.277;0.0
2424124;1.519;35.905;2415.387
2424125;1.519;69.623;2415.387
2424126;-34.505;69.623;2415.387
2424127;-35.079;41.58;0.0
2424128;-54.821;6.098;2415.387
2424129;-52.312;6.098;2415.387
2424130;-53.567;6.098;2415.387
2424131;-35.364;82.328;2415.387
2424133;-16.493;81.205;2415.387
2424134;2.372;82.328;2415.387
2424135;-19.151;75.266;2415.387
2424136;-34.661;65.547;2415.387
2424137;1.675;65.547;2415.387
2424138;2.372;74.012;2415.387
2424139;-12.883;57.23;2415.387
2424140;-35.202;48.913;2415.387
2424141;2.372;48.913;2415.387
2424142;2.372;31.984;2415.387
2424143;-13.836;22.486;2415.387
2424144;-13.852;24.848;2415.387
2424145;-37.244;16.388;2415.387
2424146;-78.665;28.556;2415.387
2424147;-70.348;28.556;2415.387
2424148;-61.883;28.556;2415.387
2424149;-45.25;28.556;2415.387
2424150;-53.567;28.039;2415.387
2424151;-78.665;-9.018;2415.387
2424152;-70.348;-9.174;2415.387
2424153;-61.883;-9.018;2415.387
2424154;-53.567;-8.657;2415.387
2424155;-45.25;-8.477;2415.387
2424156;-28.32;-8.477;2415.387
2424157;-20.004;-8.657;2415.387
2424158;-11.687;-8.477;2415.387
2424159;2.216;15.35;2415.387
2424160;1.855;57.23;2415.387
2424162;-35.358;65.547;2415.387
2424163;2.372;65.547;2415.387
2424166;-11.687;-9.174;2415.387
2424167;-28.32;-9.174;2415.387
2424168;-45.25;-9.174;2415.387
458754;0.0;0.0;-500.05
2383896;-41.058;2.235;2479.692
2383899;-38.516;5.672;2479.692
2383905;-57.725;-5.122;2479.692
2383906;-54.895;5.376;2479.692
2383907;-55.765;6.049;2479.692
2383910;-61.957;-1.407;2479.692
2383911;-62.072;-6.451;2479.692
2383914;-68.617;5.721;2479.692
2425970;-34.685;57.23;2415.387
2426113;-35.364;74.012;2415.387
460115;0.0;0.0;-500.05
460120;0.0;0.0;0.0
2383992;-32.241;-8.321;2479.692
2383993;-3.222;0.119;2479.692
2383994;-29.264;6.886;2479.692
2436155;-36.785;16.498;2589.928
2436165;-18.822;7.05;2589.928
2436170;-13.688;47.97;2589.928
2426725;-95.676;25.832;2415.387
2426726;-99.753;24.504;2415.387
2426727;-102.582;14.005;2415.387
2426728;-101.713;13.332;2415.387
2426729;-95.52;15.547;2415.387
2426730;-91.403;18.131;2415.387
2426731;-95.52;21.28;2415.387
2426732;-95.405;25.832;2415.387
2426733;-89.106;13.709;2415.387
2426734;-90.672;13.209;2415.387
2426735;-89.106;13.66;2415.387
2426736;-90.624;13.16;2415.387
2426738;-91.673;27.702;2415.387
2426739;-94.684;12.496;2415.387
2426741;-103.911;19.591;2415.387
2426742;-95.594;28.556;2415.387
2426743;-103.911;28.556;2415.387
2426901;-95.676;-6.451;2415.387
2426902;-99.753;-5.122;2415.387
2426903;-102.582;5.376;2415.387
2426904;-101.713;6.049;2415.387
2426905;-95.52;3.834;2415.387
2426906;-91.403;1.251;2415.387
2426907;-95.52;-1.899;2415.387
2426908;-95.405;-6.451;2415.387
2426909;-89.106;5.672;2415.387
2426910;-90.672;6.173;2415.387
2426911;-89.106;5.721;2415.387
2426912;-90.624;6.221;2415.387
2426914;-94.684;6.886;2415.387
2426915;-103.911;-0.209;2415.387
2426916;-91.673;-8.321;2415.387
2426917;-95.594;-9.018;2415.387
2426918;-103.911;-9.174;2415.387
2427068;-103.911;9.691;2415.387
2034217;-350.39;189.621;1206.791
2034218;-350.39;181.552;1206.791
2034219;-287.26;131.207;1209.531
2034220;54.707;190.2;2400.459
2034221;54.709;198.327;2400.459
2034222;54.707;165.087;2400.459
2034223;54.946;156.199;2400.459
2034224;-280.337;114.537;1206.791
2034225;-354.163;194.785;2393.898
2034226;54.707;182.147;2400.459
2034227;54.707;174.095;2400.459
2427586;-34.685;57.23;2418.996
2427591;-34.095;57.23;2419.242
2427592;-35.046;57.23;2414.895
2427593;-35.276;57.23;2418.996
2427594;-34.685;57.23;2423.097
2427600;-34.817;57.23;2415.141
2427605;-34.456;57.23;2415.387
2427771;-53.567;28.039;2418.996
2427776;-53.567;28.785;2418.996
2427777;-53.567;28.4;2414.895
2427778;-53.567;27.292;2419.242
2427779;-53.567;28.039;2423.097
2427785;-53.567;28.014;2415.141
2427790;-53.567;27.653;2415.387
2427957;1.855;57.23;2418.996
2427962;1.109;57.23;2419.242
2427963;2.216;57.23;2414.895
2427964;2.601;57.23;2418.996
2427965;1.855;57.23;2423.097
2427971;1.83;57.23;2415.141
2427976;1.47;57.23;2415.387
2428086;1.519;10.905;2415.387
2428121;1.519;13.439;2415.387
2384609;-22.891;24.684;2498.064
2384629;-19.134;14.317;2498.064
2384634;-31.634;27.67;2498.064
2384639;-25.163;12.332;2498.064
2384640;-41.329;-8.321;2498.064
2384641;-7.766;-8.321;2498.064
2384642;-41.329;27.702;2498.064
2384644;1.519;35.905;2498.064
2429707;-44.602;22.673;2420.636
2384689;-31.306;53.072;2507.251
2384690;-20.807;55.901;2507.251
2384691;-20.135;55.032;2507.251
2384697;-20.011;43.499;2507.251
2384700;-0.351;82.246;2507.251
2384703;-12.851;76.21;2507.251
2384705;-9.037;86.52;2507.251
2384715;-12.851;59.428;2507.251
2384720;-12.475;72.281;2507.251
2384725;-1.68;53.072;2507.251
2384730;-5.396;48.839;2507.251
2384735;-13.024;43.451;2507.251
2384736;-0.351;31.902;2507.251
2384750;-12.179;22.338;2507.251
2430204;-35.599;78.17;2415.387
2430404;-35.588;57.23;2415.387
2430486;-53.567;28.785;2415.387
2430566;-74.506;28.785;2415.387
2430721;-99.753;28.785;2415.387
2430729;-99.753;-9.404;2415.387
2430877;-106.847;-8.321;2415.387
2515208;-70.906;25.126;2589.928
2515209;-71.053;24.88;2589.928
2515210;-54.124;25.126;2589.928
2515211;-54.271;24.88;2589.928
2515212;-53.009;25.126;2589.928
2515213;-52.862;24.88;2589.928
2515214;-70.906;-5.745;2589.928
2515215;-71.053;-5.499;2589.928
2515216;-54.124;-5.745;2589.928
2431071;-74.506;-9.404;2415.387
2515217;-54.271;-5.499;2589.928
2515218;-53.009;-5.745;2589.928
2431079;-53.567;-9.404;2415.387
2515219;-52.862;-5.499;2589.928
2515220;-20.561;-5.745;2589.928
2431091;-20.004;-9.404;2415.387
2515229;-1.057;56.772;2589.928
2515230;-1.204;57.935;2589.928
2515233;-1.057;74.47;2589.928
2515234;-31.782;74.716;2589.928
2515235;-31.929;74.47;2589.928
2515236;-31.782;57.935;2589.928
2515237;-31.929;57.689;2589.928
2515238;-31.782;56.525;2589.928
2515239;-31.929;56.772;2589.928
2431274;1.699;23.667;2415.387
2385012;-13.024;87.791;2516.437
2385018;-9.037;69.738;2516.437
2385022;-12.975;70.961;2516.437
2431402;1.699;23.667;2418.996
2431407;1.109;23.667;2419.242
2431408;2.06;23.667;2414.895
2431409;2.29;23.667;2418.996
2431410;1.699;23.667;2423.097
2431416;1.83;23.667;2415.141
2385028;-12.851;55.032;2516.437
2431421;1.47;23.667;2415.387
2385030;-9.037;44.722;2516.437
2385032;-0.351;48.724;2516.437
2431488;2.601;57.23;2415.387
2431496;2.601;78.17;2415.387
2431741;-35.599;78.17;2424.573
2431742;-35.588;57.23;2424.573
2431743;-53.567;28.785;2424.573
2431744;-74.506;28.785;2424.573
2431745;-74.506;-9.404;2424.573
2431746;-53.567;-9.404;2424.573
2431747;-20.004;-9.404;2424.573
2431748;2.601;23.667;2424.573
2431749;2.601;57.23;2424.573
2431750;2.601;78.17;2424.573
2431786;-34.505;78.17;2433.76
2431787;-34.505;57.23;2433.76
2431788;-53.567;27.702;2433.76
2431789;-74.506;27.702;2433.76
2431790;-74.506;-8.321;2433.76
2431791;-53.567;-8.321;2433.76
2431792;-20.004;-8.321;2433.76
2431793;1.519;23.667;2433.76
2431794;1.519;57.23;2433.76
2431795;1.519;78.17;2433.76
2432060;-34.505;78.17;2452.133
2432061;-34.505;57.23;2452.133
2432062;-53.567;27.702;2452.133
2432063;-74.506;27.702;2452.133
2432064;-74.506;-8.321;2452.133
2432065;-53.567;-8.321;2452.133
2432066;-20.004;-8.321;2452.133
2432067;1.519;23.667;2452.133
2432068;1.519;57.23;2452.133
2432069;1.519;78.17;2452.133
2432071;-34.505;78.17;2461.319
2432072;-34.505;57.23;2461.319
2432073;-53.567;27.702;2461.319
2432074;-74.506;27.702;2461.319
2432075;-74.506;-8.321;2461.319
2432076;-53.567;-8.321;2461.319
2432077;-20.004;-8.321;2461.319
2432078;1.519;23.667;2461.319
2432079;1.519;57.23;2461.319
2432080;1.519;78.17;2461.319
2432082;-34.505;78.17;2470.505
2432083;-34.505;57.23;2470.505
2432084;-53.567;27.702;2470.505
2432085;-74.506;27.702;2470.505
2432086;-74.506;-8.321;2470.505
2432087;-53.567;-8.321;2470.505
2432088;-20.004;-8.321;2470.505
2432089;1.519;23.667;2470.505
2432090;1.519;57.23;2470.505
2432091;1.519;78.17;2470.505
2432093;-34.505;78.17;2479.692
2432094;-34.505;57.23;2479.692
2432095;-53.567;27.702;2479.692
2432096;-74.506;27.702;2479.692
2432097;-74.506;-8.321;2479.692
2432098;-53.567;-8.321;2479.692
2432099;-20.004;-8.321;2479.692
2432100;1.519;23.667;2479.692
2432101;1.519;57.23;2479.692
2432102;1.519;78.17;2479.692
2432104;-34.505;78.17;2488.878
2432105;-34.505;57.23;2488.878
2432106;-53.567;27.702;2488.878
2432107;-74.506;27.702;2488.878
2432108;-74.506;-8.321;2488.878
2432109;-53.567;-8.321;2488.878
2432110;-20.004;-8.321;2488.878
2432111;1.519;23.667;2488.878
2432112;1.519;57.23;2488.878
2432113;1.519;78.17;2488.878
2432115;-34.505;78.17;2498.064
2432116;-34.505;57.23;2498.064
2432117;-53.567;27.702;2498.064
2432118;-74.506;27.702;2498.064
2432119;-74.506;-8.321;2498.064
2432120;-53.567;-8.321;2498.064
2432121;-20.004;-8.321;2498.064
2432122;1.519;23.667;2498.064
2432123;1.519;57.23;2498.064
2432124;1.519;78.17;2498.064
2432126;-34.505;78.17;2507.251
