Element ID;Element Name;Category;Family;Type;Level;Altura;Comprimento;Contador;Área;Área Calculada
2382446;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.26;1.0;5.074;2.26
2382447;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.29;1.0;5.141;2.29
2382448;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;1.52;1.0;1.536;1.52
2382449;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.7;2.95;1.0;5.805;2.95
2382450;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;1.32;1.0;3.564;1.32
2382451;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;1.45;1.0;2.655;1.45
2382452;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;0.8;1.0;2.052;0.8
2382453;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;2.94;1.0;7.938;2.94
2382454;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.7;1.21;1.0;3.267;1.21
2382455;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;0.71;1.0;1.917;0.71
2382456;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.7;0.31;1.0;0.837;0.31
2382457;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;1.3;1.0;1.376;1.3
2382458;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.072;2.58
2382459;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.111;2.58
2382460;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.68;1.0;6.019;2.68
2382461;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.8;1.82;1.0;4.704;1.82
2382462;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.8;0.37;1.0;1.428;0.37
2382463;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.8;1.82;1.0;4.704;1.82
2382464;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;741,81 - PAV 3;2.8;0.51;1.0;1.428;0.51
2382465;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.31;1.0;5.186;2.31
2382466;ENCHIMENTO DE PAREDE 1;Pilares estruturais;PILAR RETANGULAR - R00.0001;ENCHIMENTO DE PAREDE 1;741,81 - PAV 3;2.8;2.8;1.0;2.7670000000000003;2.8
2382467;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;741,81 - PAV 3;2.7;3.68;1.0;4.822;3.68
2382468;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.072;2.58
2382469;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.072;2.58
2382470;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.072;2.58
2382471;ENCHIMENTO DE PAREDE 1;Pilares estruturais;PILAR RETANGULAR - R00.0001;ENCHIMENTO DE PAREDE 1;741,81 - PAV 3;2.8;2.8;1.0;2.7670000000000003;2.8
2382472;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.072;2.58
2382473;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.072;2.58
2382474;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;741,81 - PAV 3;2.25;2.58;1.0;4.072;2.58
2382475;ENCHIMENTO DE PAREDE 1;Pilares estruturais;PILAR RETANGULAR - R00.0001;ENCHIMENTO DE PAREDE 1;741,81 - PAV 3;2.8;2.8;1.0;2.7670000000000003;2.8
2382476;Execução de drywall 48/S;Paredes;Parede básica;Execução de drywall 48/S;741,81 - PAV 3;2.7;0.57;1.0;1.431;0.57
2382477;Execução de drywall 48/S;Paredes;Parede básica;Execução de drywall 48/S;741,81 - PAV 3;2.7;0.57;1.0;1.431;0.57
2382478;Execução de drywall 48/S;Paredes;Parede básica;Execução de drywall 48/S;741,81 - PAV 3;2.25;0.19;1.0;0.428;0.19
2382854;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;747,41 - PAV 5;2.25;4.27;1.0;9.161;4.27
2382855;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;747,41 - PAV 5;2.25;2.58;1.0;4.111;2.58
2382856;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;747,41 - PAV 5;2.25;4.42;1.0;8.044;4.42
2382857;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382858;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382859;ALVENARIA_19CM;Paredes;Parede básica;ALVENARIA_19CM;747,41 - PAV 5;2.25;2.68;1.0;6.019;2.68
2382860;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382861;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382862;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382863;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382864;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382865;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382866;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382867;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382868;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382869;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382870;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382871;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382872;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382873;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382874;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382875;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382876;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382877;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382878;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382879;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382880;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382881;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382882;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382883;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382884;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382885;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382886;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382887;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382888;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382889;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382890;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382891;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382892;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382893;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382894;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382895;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382896;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382897;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382898;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382899;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382900;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382901;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382902;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382903;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382904;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382905;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382906;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382907;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382908;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382909;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382910;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382911;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382912;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382913;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382914;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382915;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382916;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382917;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382918;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382919;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382920;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382921;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382922;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382923;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382924;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382925;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382926;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382927;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382928;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382929;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382930;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382931;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382932;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382933;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382934;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382935;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382936;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382937;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382938;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382939;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382940;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382941;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382942;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382943;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382944;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382945;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382946;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382947;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382948;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382949;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382950;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382951;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382952;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382953;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382962;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382963;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382964;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382965;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382966;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382967;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382968;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382969;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382970;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382971;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382972;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382973;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382975;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382976;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382977;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382978;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382979;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382980;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382981;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382982;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382983;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382984;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382985;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382986;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2382988;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382989;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2382990;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2382991;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2382992;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2382993;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2382994;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2382995;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2382996;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2382997;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2382998;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2382999;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2383001;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2383002;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2383003;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2383004;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2383005;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2383006;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2383007;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2383008;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2383009;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.87;1.0;2.336;0.87
2383010;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2383011;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2383012;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2383014;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2383015;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2383016;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
2383017;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.32;1.0;0.864;0.32
2383018;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;1.37;1.0;3.699;1.37
2383019;Execução de drywall S/70/U;Paredes;Parede básica;Execução de drywall S/70/U;747,41 - PAV 5;2.7;2.42;1.0;5.05;2.42
2383020;Execução de drywall S/70/S;Paredes;Parede básica;Execução de drywall S/70/S;747,41 - PAV 5;2.7;2.12;1.0;4.057;2.12
2383021;Execução de drywall SS/CC;Paredes;Parede básica;Execução de drywall SS/CC;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2383022;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.3;0.87;1.0;1.99;0.87
2383023;Execução de drywall 48/U;Paredes;Parede básica;Execução de drywall 48/U;747,41 - PAV 5;2.7;0.24;1.0;0.66;0.24
2383024;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.87;1.0;0.346;0.87
2383025;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;0.4;0.22;1.0;0.086;0.22
2383027;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.7;0.95;1.0;2.565;0.95
2383028;ALVENARIA_14CM;Paredes;Parede básica;ALVENARIA_14CM;747,41 - PAV 5;2.25;2.35;1.0;1.091;2.35
2383029;ALVENARIA_9CM;Paredes;Parede básica;ALVENARIA_9CM;747,41 - PAV 5;2.7;0.62;1.0;1.674;0.62
